"candidate_id","candidate_name","candidate_lastname","party","district","election","contributions","election_year"
30610,"Menchenton, Claudette","Menchenton","NDP","Coast of Bays--Central--Notre Dame","42nd general election",81.37,2015
30252,"Labrador, Gustavo","Labrador","Conservative","Compton--Stanstead","42nd general election",4370,2015
29949,"Bibeau, Marie-Claude","Bibeau","Liberal","Compton--Stanstead","42nd general election",15810.8,2015
30773,"Nickason, Brad","Nickason","Green","Coquitlam--Port Coquitlam","42nd general election",3442,2015
30233,"McKinnon, Ron","McKinnon","Liberal","Coquitlam--Port Coquitlam","42nd general election",3798.3,2015
30465,"Norman, Sara","Norman","NDP","Coquitlam--Port Coquitlam","42nd general election",220,2015
30647,"Powell-Davidson, Carrie","Powell-Davidson","Liberal","Courtenay--Alberni","42nd general election",854.5,2015
30445,"Johns, Gord","Johns","NDP","Courtenay--Alberni","42nd general election",9925,2015
30798,"Barker, Martin","Barker","Conservative","Cowichan--Malahat--Langford","42nd general election",11639.86,2015
32803,"Hunt-Jinnouchi, Fran","Hunt-Jinnouchi","Green","Cowichan--Malahat--Langford","42nd general election",965.55,2015
32959,"Manna, Maria","Manna","Liberal","Cowichan--Malahat--Langford","42nd general election",0,2015
30509,"MacGregor, Alistair","MacGregor","NDP","Cowichan--Malahat--Langford","42nd general election",15480,2015
29668,"Armstrong, Scott","Armstrong","Conservative","Cumberland--Colchester","42nd general election",31695.24,2015
30001,"Blanch, Jason Matthew","Blanch","Green","Cumberland--Colchester","42nd general election",5255,2015
30281,"Casey, Bill","Casey","Liberal","Cumberland--Colchester","42nd general election",27860,2015
30559,"Robinson, Wendy","Robinson","NDP","Cumberland--Colchester","42nd general election",5960,2015
30222,"Anderson, David","Anderson","Conservative","Cypress Hills--Grasslands","42nd general election",11149.6,2015
32573,"Wiens, Marvin","Wiens","Liberal","Cypress Hills--Grasslands","42nd general election",3450,2015
30523,"Peterson, Trevor","Peterson","NDP","Cypress Hills--Grasslands","42nd general election",0,2015
29626,"Cole, Jason","Cole","Conservative","Dartmouth--Cole Harbour","42nd general election",13028,2015
30067,"Chisholm, Robert","Chisholm","NDP","Dartmouth--Cole Harbour","42nd general election",44970.55,2015
30312,"Sopuck, Robert","Sopuck","Conservative","Dauphin--Swan River--Neepawa","42nd general election",26185,2015
30478,"Storey, Kate","Storey","Green","Dauphin--Swan River--Neepawa","42nd general election",6175,2015
30866,"Lewycky, Laverne M.","Lewycky","NDP","Dauphin--Swan River--Neepawa","42nd general election",4252.33,2015
32624,"Oliveira, Carlos","Oliveira","Conservative","Davenport","42nd general election",1000,2015
30286,"Stein, Dan","Stein","Green","Davenport","42nd general election",4715,2015
30039,"Dzerowicz, Julie","Dzerowicz","Liberal","Davenport","42nd general election",5,2015
29953,"Cash, Andrew","Cash","NDP","Davenport","42nd general election",15021,2015
32563,"Qualtrough, Carla","Qualtrough","Liberal","Delta","42nd general election",21383.96,2015
30891,"Clarke, Rob","Clarke","Conservative","Desnethé--Missinippi--Churchill River","42nd general election",12743,2015
30938,"Joseph, Lawrence","Joseph","Liberal","Desnethé--Missinippi--Churchill River","42nd general election",4560,2015
30895,"Jolibois, Georgina","Jolibois","NDP","Desnethé--Missinippi--Churchill River","42nd general election",1211.93,2015
30070,"Harquail, Maureen","Harquail","Conservative","Don Valley East","42nd general election",16098,2015
29915,"Ahmed, Khalid","Ahmed","NDP","Don Valley East","42nd general election",7870,2015
30771,"Daniel, Joe","Daniel","Conservative","Don Valley North","42nd general election",1500,2015
30079,"Sadikali, Akil","Sadikali","NDP","Don Valley North","42nd general election",3026,2015
30123,"Oliphant, Rob","Oliphant","Liberal","Don Valley West","42nd general election",0,2015
30114,"Riaz, Syeda","Riaz","NDP","Don Valley West","42nd general election",12100,2015
32458,"Chivu, Daniela","Chivu","Conservative","Dorval--Lachine--LaSalle","42nd general election",1042.28,2015
29901,"Dhillon, Anju","Dhillon","Liberal","Dorval--Lachine--LaSalle","42nd general election",6573.2,2015
29998,"Morin, Isabelle","Morin","NDP","Dorval--Lachine--LaSalle","42nd general election",3669.59,2015
30028,"Déry, Pascale","Déry","Conservative","Drummond","42nd general election",8885,2015
29700,"Tilson, David Allan","Tilson","Conservative","Dufferin--Caledon","42nd general election",18855,2015
30330,"Crewson, Ed","Crewson","Liberal","Dufferin--Caledon","42nd general election",19454,2015
30546,"Yazbek, Rehya","Yazbek","NDP","Dufferin--Caledon","42nd general election",2328,2015
32502,"Traill, Corinna","Traill","Liberal","Durham","42nd general election",10240.92,2015
30317,"Spence, Derek","Spence","NDP","Durham","42nd general election",7560,2015
30663,"Lake, Mike","Lake","Conservative","Edmonton--Wetaskiwin","42nd general election",2520,2015
30527,"Bitz, Fritz K.","Bitz","NDP","Edmonton--Wetaskiwin","42nd general election",4385,2015
30502,"Parker, David","Parker","Green","Edmonton Centre","42nd general election",20,2015
30585,"Boissonnault, Randy","Boissonnault","Liberal","Edmonton Centre","42nd general election",5000,2015
30661,"McGowan, Gil","McGowan","NDP","Edmonton Centre","42nd general election",14210,2015
32957,"Gold, Brian","Gold","Liberal","Edmonton Griesbach","42nd general election",0,2015
30054,"Irwin, Janis","Irwin","NDP","Edmonton Griesbach","42nd general election",18215,2015
32462,"Vallee, Chris","Vallee","Green","Edmonton Manning","42nd general election",70,2015
30807,"Aujla, Sukhdev","Aujla","Liberal","Edmonton Manning","42nd general election",5000,2015
30857,"Paquette, Aaron","Paquette","NDP","Edmonton Manning","42nd general election",6235,2015
30274,"Uppal, Tim","Uppal","Conservative","Edmonton Mill Woods","42nd general election",71569,2015
30532,"McLean, Ralph","McLean","Green","Edmonton Mill Woods","42nd general election",0,2015
30444,"Sohi, Amarjeet","Sohi","Liberal","Edmonton Mill Woods","42nd general election",0,2015
30608,"Jeneroux, Matt","Jeneroux","Conservative","Edmonton Riverbend","42nd general election",12545,2015
30124,"Kennedy, Valerie","Kennedy","Green","Edmonton Riverbend","42nd general election",700,2015
30979,"Chaudary, Tariq","Chaudary","Liberal","Edmonton Riverbend","42nd general election",35350,2015
30423,"Fleck, Brian","Fleck","NDP","Edmonton Riverbend","42nd general election",23475,2015
30734,"Thom, Len","Thom","Conservative","Edmonton Strathcona","42nd general election",8605,2015
32536,"Olszewski, Eleanor","Olszewski","Liberal","Edmonton Strathcona","42nd general election",0,2015
30309,"Duncan, Linda","Duncan","NDP","Edmonton Strathcona","42nd general election",16222,2015
29994,"McCauley, Kelly","McCauley","Conservative","Edmonton West","42nd general election",18981,2015
30759,"MacKenzie, Heather","MacKenzie","NDP","Edmonton West","42nd general election",13125.95,2015
29792,"Oliver, Joe","Oliver","Conservative","Eglinton--Lawrence","42nd general election",11595,2015
30230,"Mendicino, Marco","Mendicino","Liberal","Eglinton--Lawrence","42nd general election",77028.73,2015
32548,"Thomson, Andrew","Thomson","NDP","Eglinton--Lawrence","42nd general election",14409,2015
29677,"Shea, Gail","Shea","Conservative","Egmont","42nd general election",18000,2015
33034,"Ling, Nils","Ling","Green","Egmont","42nd general election",1510,2015
30097,"Morrissey, Bobby","Morrissey","Liberal","Egmont","42nd general election",1300,2015
30098,"Dickieson, Herb","Dickieson","NDP","Egmont","42nd general election",9068.1,2015
30778,"Baldwin-Sands, Lori","Baldwin-Sands","Liberal","Elgin--Middlesex--London","42nd general election",7190.41,2015
30408,"Sinclair, Fred","Sinclair","NDP","Elgin--Middlesex--London","42nd general election",3520,2015
30619,"Toet, Lawrence","Toet","Conservative","Elmwood--Transcona","42nd general election",0,2015
32512,"Richardson-Lipon, Andrea","Richardson-Lipon","Liberal","Elmwood--Transcona","42nd general election",475,2015
30354,"Blaikie, Daniel","Blaikie","NDP","Elmwood--Transcona","42nd general election",14277,2015
30775,"Merner, David","Merner","Liberal","Esquimalt--Saanich--Sooke","42nd general election",6354.6,2015
30269,"Garrison, Randall","Garrison","NDP","Esquimalt--Saanich--Sooke","42nd general election",32996.24,2015
32626,"Festeryga, Audrey","Festeryga","Liberal","Essex","42nd general election",3150,2015
29958,"Ramsey, Tracey","Ramsey","NDP","Essex","42nd general election",21158,2015
32572,"Salewsky, Angela","Salewsky","Green","Etobicoke--Lakeshore","42nd general election",1050,2015
32493,"Maloney, James","Maloney","Liberal","Etobicoke--Lakeshore","42nd general election",200,2015
30032,"Trotter, Phil","Trotter","NDP","Etobicoke--Lakeshore","42nd general election",6168,2015
30421,"Wrzesnewskyj, Borys","Wrzesnewskyj","Liberal","Etobicoke Centre","42nd general election",18910,2015
30440,"De Mello, Tanya","De Mello","NDP","Etobicoke Centre","42nd general election",46927.39,2015
29935,"Dada, Toyin","Dada","Conservative","Etobicoke North","42nd general election",22856.56,2015
30670,"Duncan, Kirsty","Duncan","Liberal","Etobicoke North","42nd general election",35445,2015
29968,"Hassan, Faisal","Hassan","NDP","Etobicoke North","42nd general election",17840,2015
29766,"Sweet, David","Sweet","Conservative","Flamborough--Glanbrook","42nd general election",49733.12,2015
32443,"Urquhart, David Allan","Urquhart","Green","Flamborough--Glanbrook","42nd general election",110,2015
30582,"DiLivio, Mike","DiLivio","NDP","Flamborough--Glanbrook","42nd general election",4345,2015
30944,"Grewal, Nina","Grewal","Conservative","Fleetwood--Port Kells","42nd general election",11075,2015
33093,"Hosein, Richard","Hosein","Green","Fleetwood--Port Kells","42nd general election",2805,2015
32583,"Hardie, Ken","Hardie","Liberal","Fleetwood--Port Kells","42nd general election",4020,2015
30027,"Barlow, John","Barlow","Conservative","Foothills","42nd general election",33828,2015
29704,"Tittel, Romy S.","Tittel","Green","Foothills","42nd general election",180,2015
30732,"Thompson, Alison","Thompson","NDP","Foothills","42nd general election",1445,2015
32439,"Yurdiga, David","Yurdiga","Conservative","Fort McMurray--Cold Lake","42nd general election",7175,2015
32467,"Harrietha, Kyle","Harrietha","Liberal","Fort McMurray--Cold Lake","42nd general election",2000,2015
30587,"Lepine, Melody","Lepine","NDP","Fort McMurray--Cold Lake","42nd general election",9060.2,2015
30008,"Ashfield, Keith","Ashfield","Conservative","Fredericton","42nd general election",17300,2015
29678,"Babineau, Mary Lou","Babineau","Green","Fredericton","42nd general election",7490,2015
29773,"Moore, Rob","Moore","Conservative","Fundy Royal","42nd general election",25322,2015
29793,"McKenzie, Jennifer","McKenzie","NDP","Fundy Royal","42nd general election",9199.55,2015
30396,"Pigeon, Jean-Pierre","Pigeon","Conservative","Gaspésie--Les Îles-de-la-Madeleine","42nd general election",5250,2015
30382,"Lebouthillier, Diane","Lebouthillier","Liberal","Gaspésie--Les Îles-de-la-Madeleine","42nd general election",15100,2015
30950,"Angers, Luc","Angers","Conservative","Gatineau","42nd general election",8627.53,2015
30250,"Boivin, Françoise","Boivin","NDP","Gatineau","42nd general election",6200,2015
30737,"Drouin, Francis","Drouin","Liberal","Glengarry--Prescott--Russell","42nd general election",3097.12,2015
30314,"Laurin, Normand","Laurin","NDP","Glengarry--Prescott--Russell","42nd general election",860,2015
29739,"Warkentin, Chris","Warkentin","Conservative","Grande Prairie--Mackenzie","42nd general election",71370.15,2015
29741,"Friesen, James David","Friesen","Green","Grande Prairie--Mackenzie","42nd general election",4095.9,2015
32557,"Mossagizi, Saba","Mossagizi","NDP","Grande Prairie--Mackenzie","42nd general election",1160,2015
29978,"Kovach, Gloria","Kovach","Conservative","Guelph","42nd general election",18230,2015
29769,"Finley, Diane","Finley","Conservative","Haldimand--Norfolk","42nd general election",37284.67,2015
29715,"Ettinger, Wayne","Ettinger","Green","Haldimand--Norfolk","42nd general election",1100,2015
29770,"Harris, John","Harris","NDP","Haldimand--Norfolk","42nd general election",1731,2015
30601,"MacCallum, Bill","MacCallum","Green","Haliburton--Kawartha Lakes--Brock","42nd general election",2090.5,2015
30864,"Perry, Mike","Perry","NDP","Haliburton--Kawartha Lakes--Brock","42nd general election",23277,2015
32635,"Carvery, Irvine","Carvery","Conservative","Halifax","42nd general election",4307.82,2015
29985,"Leslie, Megan","Leslie","NDP","Halifax","42nd general election",21625.27,2015
33041,"McGinnis, Michael","McGinnis","Conservative","Halifax West","42nd general election",600,2015
29664,"Regan, Geoff","Regan","Liberal","Halifax West","42nd general election",36310,2015
30072,"Hussey, Joanne","Hussey","NDP","Halifax West","42nd general election",7280,2015
32579,"Rozenszajn, Yonatan","Rozenszajn","Conservative","Hamilton Centre","42nd general election",2395,2015
30443,"Schmid-Jones, Ute","Schmid-Jones","Green","Hamilton Centre","42nd general election",95,2015
30086,"Christopherson, David","Christopherson","NDP","Hamilton Centre","42nd general election",20486,2015
29776,"Bubanko, Diane","Bubanko","Conservative","Hamilton East--Stoney Creek","42nd general election",2000,2015
30697,"Bratina, Bob","Bratina","Liberal","Hamilton East--Stoney Creek","42nd general election",20,2015
29868,"Marston, Wayne","Marston","NDP","Hamilton East--Stoney Creek","42nd general election",28354.07,2015
30442,"Miles, Al","Miles","Conservative","Hamilton Mountain","42nd general election",1050,2015
29780,"Duvall, Scott","Duvall","NDP","Hamilton Mountain","42nd general election",20872,2015
30763,"Samuel, Vincent","Samuel","Conservative","Hamilton West--Ancaster--Dundas","42nd general election",19710,2015
30239,"Ormond, Peter","Ormond","Green","Hamilton West--Ancaster--Dundas","42nd general election",1010,2015
30550,"Johnstone, Alex","Johnstone","NDP","Hamilton West--Ancaster--Dundas","42nd general election",29213.34,2015
29648,"Kramp, Daryl","Kramp","Conservative","Hastings--Lennox and Addington","42nd general election",22640,2015
32931,"Rizqy, Marwah","Rizqy","Liberal","Hochelaga","42nd general election",7250,2015
29906,"Boutin-Sweet, Marjolaine","Boutin-Sweet","NDP","Hochelaga","42nd general election",12235.25,2015
30561,"Croteau, Guy","Croteau","Conservative","Honoré-Mercier","42nd general election",3200,2015
30351,"Ayala, Paulina","Ayala","NDP","Honoré-Mercier","42nd general election",7470,2015
30769,"Fleury, Roger","Fleury","Green","Hull--Aylmer","42nd general election",400,2015
30515,"Vandenberg, Kerry","Vandenberg","Conservative","Humber River--Black Creek","42nd general election",12920,2015
30094,"Sgro, Judy","Sgro","Liberal","Humber River--Black Creek","42nd general election",1600,2015
30781,"Harris, Darnel","Harris","NDP","Humber River--Black Creek","42nd general election",4485,2015
30015,"Lobb, Ben","Lobb","Conservative","Huron--Bruce","42nd general election",17990,2015
29640,"Splettstoesser, Jutta","Splettstoesser","Green","Huron--Bruce","42nd general election",4215,2015
29880,"Ste-Marie, Gabriel","Ste-Marie","Bloc","Joliette","42nd general election",700,2015
